0.20968615,0.064228944,0.062470194,0.15316355,,0.12238721
0.21132827,0.064228944,0.0637856,0.15766194,,0.124251189
0.20093541,0.064228944,0.059467822,0.15365584,,0.119572004
0.19453406,0.064228944,0.05568842,0.15054794,,0.116249841
0.1962907,0.064228944,0.05193028,0.14904076,,0.115372671
0.2072562,0.064228944,0.05267608,0.1512331,,0.118848581
0.21499385,0.064228944,0.06016699,0.15819573,,0.124396379
0.22198781,0.064228944,0.07084198,0.16599531,,0.130763511
0.22681221,0.064228944,0.07844703,0.17398193,,0.135867529
0.22270904,0.064228944,0.08287363,0.17966905,,0.137370166
0.21588242,0.064228944,0.09042449,0.18745731,,0.139498291
0.21029732,0.064228944,0.10698654,0.21112528,,0.148159521
0.19634184,0.064228944,0.12735276,0.22165361,,0.152394289
0.18169543,0.064228944,0.14275639,0.21340007,,0.150520209
0.17608407,0.064228944,0.15086502,0.20510365,,0.149070421
0.18940775,0.064228944,0.1574766,0.19214143,,0.150813681
0.21518047,0.064228944,0.15804999,0.18212742,,0.154896706
0.22561428,0.064228944,0.15675424,0.17145555,,0.154513254
0.23094684,0.064228944,0.15450455,0.15670197,,0.151595576
0.22597638,0.064228944,0.1516849,0.14420581,,0.146524009
0.20943312,0.064228944,0.15485062,0.13321076,,0.140430861
0.19504443,0.064228944,0.15830073,0.12325007,,0.135206044
0.18316737,0.064228944,0.15760042,0.114172645,,0.129792345
0.17418796,0.064228944,0.1569899,0.10833223,,0.125934759
0.16618277,0.064228944,0.16337344,0.10210314,,0.123972074
0.15926775,0.064228944,0.16615875,0.09878975,,0.122111299
0.15421376,0.064228944,0.16579679,0.09480252,,0.119760504
•½‹Ï’l,,,,,
0.187857294,0.085455886,0.084848695,0.193568791,,0.137932667
